"iso3","iso2","imfn","country","income","indicator_code","year_1960","year_1961","year_1962","year_1963","year_1964","year_1965","year_1966","year_1967","year_1968","year_1969","year_1970","year_1971","year_1972","year_1973","year_1974","year_1975","year_1976","year_1977","year_1978","year_1979","year_1980","year_1981","year_1982","year_1983","year_1984","year_1985","year_1986","year_1987","year_1988","year_1989","year_1990","year_1991","year_1992","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_2021"
"AUS","AU",193,"Australia","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.9399,87.57928,83.49774,77.7267,69.65688,68.5407,65.78683,61.33878,60.51142,64.91251,65.2367,72.54158,87.74033,84.25981,74.81683,63.81445,56.00555,59.33124,60.5649,64.07169,62.47233,61.9846,62.59113,62.1025,64.30308,69.59745,68.71684,68.95183,70.61934,75.22084,80.55975,84.59795,91.84927,90.54459,86.7613,86.82924,88.76445,86.17252,84.52911,83.78882,83.5153,81.39422,81.82308,80.21555,76.95418,74.02718,NA
"AUS","AU",193,"Australia","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4721225,20.82927,34.97779,44.98864,-14.61274,7.235709,-5.865952,1.48921,3.524753,15.59336,13.89216,-1.327829,11.58374,12.36025,4.680654,11.38452,6.710157,2.054918,-2.071625,-3.735325,16.32624,20.32981,18.71448,22.44602,-19.04465,-19.19205,14.92533,-2.493348,-4.606897,16.49662,6.723285,1.539374,-2.574723,9.436575,4.142107,7.163341,-4.481453,19.30285
"AUT","AT",122,"Austria","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUT","AT",122,"Austria","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.928166,13.321376,13.093367,12.881605,12.570261,11.765046,11.286223,15.126155,15.971987,15.540992,14.833025,13.796166,12.655654,12.060023,11.944817,11.874393,7.4163855,12.349426
"AUT","AT",122,"Austria","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.15565,106.78797,108.33612,108.61632,110.1563,112.33857,112.91831,113.80166,115.62721,117.2726,186.36714,183.27075,162.9232,165.03677,169.40522,171.90913,167.95624,168.71457
"AUT","AT",122,"Austria","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.0416,80.30295,78.85606,78.45121,77.53021,77.8132,73.58308,68.41357,76.69174,70.5828,76.49077,75.93793,66.75846,60.21509,55.06584,80.80775,73.81094,75.4347,75.87654,77.08768,79.61417,81.92325
"AUT","AT",122,"Austria","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.02784,9.781212,9.381074,8.991967,8.874848,8.742378,8.323744,8.185748,8.198987,8.331753,8.46003,9.775696,9.901531,10.54669,11.41797,12.89423,13.28194,14.28442,14.04062,13.98669,13.71366,13.31823,12.67564,12.03492,12.13665,12.1075,12.30992,13.48683,12.80564,12.23696,11.18156,11.61013,12.29584,12.13724,11.62606,10.6416,10.48662,9.964423,9.670013,9.594732,9.140663,8.126668,7.615743,7.578739,7.995567,7.625999,NA
"AUT","AT",122,"Austria","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.931337,-15.0792,64.21719,71.88973,-17.59601,-18.73316,-1.135692,23.87732,-10.00884,8.551574,20.27908,3.429255,-11.9215,-4.088838,2.574961,2.305264,10.2405,51.67802,51.36089,31.41422,17.29832,-27.28248,-36.45,19.85159,-3.693253,-14.79345,16.94418,-2.364093,1.291351,-5.315959,34.82397,7.183068,-8.603352,-20.46751,42.29565
"AZE","AZ",912,"Azerbaijan","Upper middle income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.215626,143.84426,194.29824,262.52724,303.95491,360.85831,401.75187,465.08815,542.1043,625.70853,NA,NA,NA,NA,NA,NA,NA
"AZE","AZ",912,"Azerbaijan","Upper middle income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5180529,6.7520516,7.3335173,8.2089812,9.188063,9.7869988,9.8615307,10.000699,9.6946868,10.197603,10.821141,10.655507,NA,NA,7.0632512,7.0233513,6.2203426,NA
"AZE","AZ",912,"Azerbaijan","Upper middle income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.069394,20.360128,22.707856,24.671393,27.079849,30.030267,31.389674,33.241715,35.409707,36.199163,32.719503,32.159237,32.848056,34.4913,35.110666,NA
"AZE","AZ",912,"Azerbaijan","Upper middle income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.14285,76.14679,67.64706,60.13514,62.41496,56.80473,56.14439,60.88052,60.84176,64.06504,65.27696,77.85597,54.73912,58.57683,62.54725,69.82279,71.426,69.3925,72.6348,72.40799,76.40608,77.67104
"AZE","AZ",912,"Azerbaijan","Upper middle income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1275795,0.2527486,0.2505402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE","AZ",912,"Azerbaijan","Upper middle income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDI","BI",618,"Burundi","Low income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.876283,16.444567,18.553711,19.150565,19.663695,22.524978,30.422468,34.487498,36.357352,28.78398,33.067272,33.068497,NA,NA,NA,NA,NA,NA
"BDI","BI",618,"Burundi","Low income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6040216,1.6389253,1.7696183,1.8869411,1.9255479,2.0922449,2.3322219,2.5449624,2.7653283,3.279428,3.2025692,3.2338973,3.2227069,NA,NA,NA,NA,NA
"BDI","BI",618,"Burundi","Low income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05346739,0.05121642,0.04915606,0.04717353,0.06796051,0.28332483,0.52527519,0.71258946,0.98761725,1.5534133,1.5081867,1.4272508,1.4186916,NA,NA,NA,NA,NA
"BDI","BI",618,"Burundi","Low income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100
"BDI","BI",618,"Burundi","Low income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDI","BI",618,"Burundi","Low income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL","BE",124,"Belgium","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL","BE",124,"Belgium","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.277653,53.769343,53.507999,51.44299,49.739942,47.995066,45.052446,43.497083,42.533671,41.457169,39.877014,38.54821,36.551433,34.787743,32.390383,29.635332,26.227323,NA
"BEL","BE",124,"Belgium","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.893619,83.579767,83.115224,86.710081,87.604375,87.372203,91.761233,93.318634,94.226607,93.953037,90.929478,90.017072,88.342379,87.45149,80.965406,75.190211,67.165751,NA
"BEL","BE",124,"Belgium","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.39458,85.73082,89.11327,94.76093,95.28711,95.76141,95.97656,96.4454,96.03246,94.74641,92.94666,92.76576,91.59709,91.48807,93.95004,83.0221,84.46336,83.64236,86.83984,86.06913,86.19441,88.31762
"BEL","BE",124,"Belgium","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.58972,28.21283,25.7366,24.28977,23.45563,22.82123,22.11182,21.50908,20.69906,19.9891,19.47596,19.36762,19.45243,18.78472,19.11912,18.25957,18.29179,17.02313,16.36178,16.01486,14.79755,14.07946,13.55433,15.28961,15.54796,15.7054,15.45705,14.32334,13.97438,13.53019,13.16968,12.9883,12.70505,12.23159,11.8557,11.38076,10.87127,10.624,10.48443,10.08113,10.37768,NA,NA,NA,NA,NA,NA
"BEL","BE",124,"Belgium","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.65683,3.067168,-9.659908,-6.014536,-10.98267,-14.9635,30.98533,29.321,23.98908,13.63335,-27.07071,-30.35768,19.57645,-3.780365,3.173774,15.98111,18.03402,13.83512,-4.759862,6.62075,-4.866691,-4.055362,-15.98029,17.81941
"BEN","BJ",638,"Benin","Lower middle income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.713695,60.252205,59.994662,52.513786,77.36602,95.188373,110.91753,124.02385,134.03998,148.5426,162.25221,168.26407,182.62192,205.05106,237.05367,289.31587,322.96644,NA
"BEN","BJ",638,"Benin","Lower middle income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95551429,1.1048376,1.6408004,2.037697,2.4503248,2.8355725,3.0586084,3.2881078,3.2805051,3.3572624,3.4597181,3.6518305,3.6222371,3.3713668,3.2678236,3.9440421,3.4241836,NA
"BEN","BJ",638,"Benin","Lower middle income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5165765,2.8747456,3.5903305,4.4881297,4.5216118,4.5979866,4.8457482,4.8853603,4.7353184,4.941049,4.4755927,NA
"BEN","BJ",638,"Benin","Lower middle income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,96.37009,100,99.06303,98.70532,98.6811,98.5121,98.14018,NA,NA,100,NA,NA,89.59686,88.78404,88.80333,94.53157,94.42752,NA,NA
"BEN","BJ",638,"Benin","Lower middle income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEN","BJ",638,"Benin","Lower middle income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BFA","BF",748,"Burkina Faso","Low income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.405219,108.44709,57.732311,61.502064,69.035531,71.013056,78.637539,90.510738,105.43404,112.24035,126.51052,141.16738,161.25051,174.15899,178.34627,181.78774,194.05963,NA
"BFA","BF",748,"Burkina Faso","Low income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1640769,1.2950336,1.2167235,1.5079145,1.6774796,1.834034,1.9423355,2.1143967,2.1600634,2.3402389,2.7785382,2.9116674,2.8871051,2.8608257,2.8325587,3.0776807,2.8206729,NA
"BFA","BF",748,"Burkina Faso","Low income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3465271,2.2183834,2.3055599,2.6544376,3.2084253,3.4595073,3.692352,3.972841,3.9637429,4.3585651,4.3772027,NA
"BFA","BF",748,"Burkina Faso","Low income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.78852,92.48173,100,100,79.7508,78.43881,77.61439,86.43504,88.09755,83.43444,89.80543,86.60623,95.85502,100,NA,78.06966,78.53082,76.87019,76.03369,75.56194,NA,NA
"BFA","BF",748,"Burkina Faso","Low income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BFA","BF",748,"Burkina Faso","Low income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BGD","BD",513,"Bangladesh","Lower middle income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.65298,262.28147,266.90604,271.56614,277.08819,278.99003,334.16914,477.36768,547.78492,527.00144,535.31559,653.3247,696.00938,730.77505,788.38398,849.06388,903.42721,NA
"BGD","BD",513,"Bangladesh","Lower middle income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.124846,7.0701772,7.1004269,7.1348317,7.1837289,7.3999984,7.659616,7.8693418,8.0751092,8.2512685,8.4526025,8.609373,8.7104948,8.82259,8.9426497,9.0002719,8.9871717,NA
"BGD","BD",513,"Bangladesh","Lower middle income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12897171,0.20162936,0.35432344,0.51181228,0.84344212,1.2857649,2.1131693,3.7090232,4.0399497,4.95546,5.7712271,7.0936383,8.028155,8.3584269,8.9195067,9.4190656,10.530767,NA
"BGD","BD",513,"Bangladesh","Lower middle income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,92.46608,95.95859,97.33527,88.86532,89.53852,76.19081,57.09026,53.51206,42.64219,36.89142,39.82133,36.11425,35.29464,33.90265,32.99646,33.05657,34.43341,35.22974
"BGD","BD",513,"Bangladesh","Lower middle income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.295869,1.392613,2.005732,2.566937,2.837869,2.893641,2.779782,2.851372,1.252991,NA,NA,1.350499,1.402519,1.412137,1.479037,1.531487,1.350011,1.30103,2.900723,2.999886,3.148701,3.345902,3.47506,3.525826,3.582043,3.674632,3.747405,3.813239,NA
"BGD","BD",513,"Bangladesh","Lower middle income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4395,9.004029,-1.948325,-2.058298,6.908796,19.84906,-0.0730115,-5.013671,-9.018392,-14.44218,25.31093,27.49038
"BGR","BG",918,"Bulgaria","Upper middle income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571.8428,1374.2637,NA
"BGR","BG",918,"Bulgaria","Upper middle income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.929328,85.443099,84.530494,88.37129,92.33838,92.261515,91.895774,60.022098,61.357117,60.775107,60.395036,60.324138,48.515107,51.008904,52.80264,57.886084,60.249739,NA
"BGR","BG",918,"Bulgaria","Upper middle income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.392681,34.44628,54.852791,67.595157,80.008101,87.823776,90.551492,93.863339,93.115458,93.737605,90.479757,91.266261,94.164826,94.667108,93.40467,94.331633,91.36439,NA
"BGR","BG",918,"Bulgaria","Upper middle income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.7686,79.68584,75.10135,76.22745,71.9147,64.63462,65.26689,78.48119,74.28831,78.01342,71.19778,68.89172,64.37823,64.71957,69.66208,77.52411,77.8184,69.55875,73.64978,81.44582,84.17446,89.7192
"BGR","BG",918,"Bulgaria","Upper middle income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9442522,1.539629,1.784425,1.076191,0,2.180025,3.410216,2.815118,50.44236,44.78662,41.9275,43.02268,43.21729,45.65176,48.90437,53.92015,53.4627,52.73407,53.48155,52.97097,52.44239,51.49546,50.84988,49.66454,NA,39.00335,37.55863,37.3521,NA
"BGR","BG",918,"Bulgaria","Upper middle income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.08438,52.01363,124.9766,68.30984,52.17736,18.27319,59.03192,-32.59328,-62.6418,2.958404,-0.17651,-19.75912,36.43633,30.34764,-14.7771,0.2144209,39.55609,-3.330317,-10.84346,-19.26919,18.53938
"BHR","BH",419,"Bahrain","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHR","BH",419,"Bahrain","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHR","BH",419,"Bahrain","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHR","BH",419,"Bahrain","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.86115,95.12737,95.62565,97.88635,96.66092,94.39832,95.41323,94.11163,92.56426,93.89736,93.87067,95.57428,96.65302,96.73052,96.5035,96.20411,96.76205,97.20092,97.37283,97.47987,98.12373,98.43039
"BHR","BH",419,"Bahrain","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.08998,60.48446,63.87338,61.91981,58.12675,54.16711,51.6092,NA,48.79878,45.79163,44.98643,44.86537,42.47416,40.3716,37.12845,35.45916,34.42467,33.0784,32.6989,32.93233,32.07341,30.15866,28.111,27.39831,26.20092,24.6829,NA
